                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.55934,                 1.2698,                 0.3912,                0.37079,                0.89927,                0.99803,                      1,                  0.995,                0.93934,                0.99444,                 0.9964,                0.99496,                0.85802,                0.38496,                0.64394,                0.30902,                0.27385,                 0.8057,              0.0009704,              0.0009704,              0.0009704
                     29,                0.53106,                 1.1856,                0.38803,                 0.3518,                 0.8878,                0.99951,                      1,                  0.995,                 0.9556,                0.99951,                      1,                  0.995,                0.85803,                0.33392,                 0.6214,                0.30949,                0.24993,                0.79784,              0.0009308,              0.0009308,              0.0009308
                     30,                0.52895,                 1.2006,                0.38831,                0.35192,                0.88915,                0.99921,                      1,                  0.995,                0.91912,                 0.9961,                 0.9964,                  0.995,                0.86124,                0.45538,                0.63564,                0.31107,                0.28341,                0.81857,              0.0008912,              0.0008912,              0.0008912
                     31,                0.51811,                 1.1508,                0.38906,                 0.3502,                0.89125,                      1,                 0.9993,                  0.995,                0.93848,                      1,                 0.9993,                  0.995,                 0.8523,                0.37043,                0.64177,                0.30794,                0.26871,                0.80454,              0.0008516,              0.0008516,              0.0008516
                     32,                0.51688,                 1.1277,                 0.3798,                0.35078,                0.88339,                0.99934,                      1,                  0.995,                0.94518,                0.99934,                      1,                  0.995,                0.87055,                0.38309,                0.60774,                0.30589,                0.26382,                0.80391,               0.000812,               0.000812,               0.000812
                     33,                0.50163,                 1.1343,                0.37935,                 0.3395,                0.88394,                0.99936,                      1,                  0.995,                0.91791,                0.99577,                 0.9964,                0.99496,                0.85078,                0.43144,                0.63305,                0.30705,                0.26948,                0.81214,              0.0007724,              0.0007724,              0.0007724
                     34,                0.51605,                 1.1275,                0.37365,                0.34578,                0.88229,                0.99932,                      1,                  0.995,                 0.9469,                0.99932,                      1,                  0.995,                0.87767,                0.36827,                  0.577,                0.30107,                0.25502,                0.79816,              0.0007328,              0.0007328,              0.0007328
                     35,                0.48238,                 1.0953,                 0.3858,                0.33134,                0.87899,                 0.9991,                      1,                  0.995,                0.94374,                 0.9991,                      1,                  0.995,                0.86404,                0.34516,                0.57397,                0.30416,                0.24704,                0.79741,              0.0006932,              0.0006932,              0.0006932
                     36,                0.49385,                 1.0586,                0.37192,                0.33356,                0.88389,                0.99947,                      1,                  0.995,                0.95231,                0.99587,                 0.9964,                0.99496,                0.88591,                0.33812,                0.53142,                0.30467,                0.24275,                0.79446,              0.0006536,              0.0006536,              0.0006536
                     37,                0.48355,                0.99339,                0.36841,                0.32352,                0.87271,                0.99948,                      1,                  0.995,                0.95673,                0.99588,                 0.9964,                0.99496,                0.87428,                 0.3384,                0.54016,                0.30129,                0.24402,                0.79395,               0.000614,               0.000614,               0.000614
                     38,                0.47925,                0.99347,                0.36928,                0.32599,                 0.8873,                0.99946,                      1,                  0.995,                0.96351,                0.99586,                 0.9964,                0.99496,                0.87846,                0.32617,                0.55573,                 0.2983,                0.23626,                0.79276,              0.0005744,              0.0005744,              0.0005744
                     39,                 0.4635,                0.95586,                 0.3696,                0.31491,                0.87205,                0.99968,                      1,                  0.995,                0.95606,                0.99968,                      1,                  0.995,                0.89849,                0.34147,                0.49029,                0.29812,                0.23804,                0.79562,              0.0005348,              0.0005348,              0.0005348
                     40,                0.45989,                0.95584,                0.36674,                0.31509,                0.87163,                0.99942,                      1,                  0.995,                0.96846,                0.99942,                      1,                  0.995,                0.88587,                0.30476,                0.50614,                0.29893,                0.22965,                0.79018,              0.0004952,              0.0004952,              0.0004952
                     41,                0.35574,                0.52155,                0.29704,                0.25346,                0.80234,                0.99974,                      1,                  0.995,                0.95241,                0.99974,                      1,                  0.995,                0.90879,                0.36474,                0.47006,                0.28943,                0.24224,                0.79929,              0.0004556,              0.0004556,              0.0004556
                     42,                0.33809,                0.50463,                0.28395,                0.24622,                0.79921,                 0.9963,                      1,                  0.995,                0.96198,                 0.9963,                      1,                  0.995,                0.91073,                0.32486,                0.45121,                0.27696,                0.22971,                0.79031,               0.000416,               0.000416,               0.000416
                     43,                0.32525,                0.49056,                0.27893,                 0.2428,                0.80316,                0.99847,                      1,                  0.995,                0.97657,                0.99847,                      1,                  0.995,                0.91674,                 0.2853,                0.42882,                0.27162,                 0.2228,                0.78594,              0.0003764,              0.0003764,              0.0003764
                     44,                0.31512,                0.47594,                0.27431,                0.23779,                 0.7984,                0.99919,                      1,                  0.995,                0.97761,                0.99919,                      1,                  0.995,                0.92794,                0.28759,                0.41617,                0.26706,                0.22051,                0.78563,              0.0003368,              0.0003368,              0.0003368
                     45,                0.30086,                0.45665,                0.27435,                0.23479,                0.78833,                0.99978,                      1,                  0.995,                0.97392,                0.99978,                      1,                  0.995,                0.92643,                0.29039,                0.40226,                0.26653,                0.21736,                0.78445,              0.0002972,              0.0002972,              0.0002972
                     46,                0.28901,                0.42105,                0.27397,                0.21945,                0.78741,                0.99979,                      1,                  0.995,                  0.985,                0.99979,                      1,                  0.995,                0.93512,                 0.2572,                0.38732,                0.26464,                0.20593,                 0.7773,              0.0002576,              0.0002576,              0.0002576
                     47,                0.28464,                0.41052,                0.26893,                0.21858,                0.79293,                0.99975,                      1,                  0.995,                0.98347,                0.99975,                      1,                  0.995,                 0.9327,                0.24957,                0.38153,                0.26184,                0.19356,                0.77731,               0.000218,               0.000218,               0.000218
                     48,                0.26951,                0.40943,                 0.2678,                0.21282,                0.78625,                0.99978,                      1,                  0.995,                0.98413,                0.99978,                      1,                  0.995,                0.93511,                0.24977,                0.37876,                0.26088,                0.19357,                0.77662,              0.0001784,              0.0001784,              0.0001784
                     49,                0.26548,                0.39782,                0.26798,                0.20914,                0.78451,                0.99978,                      1,                  0.995,                0.98655,                0.99978,                      1,                  0.995,                0.93503,                0.24271,                0.36318,                0.25873,                 0.1911,                0.77592,              0.0001388,              0.0001388,              0.0001388
                     50,                0.26066,                0.38517,                 0.2646,                0.20012,                0.78632,                0.99976,                      1,                  0.995,                0.98747,                0.99976,                      1,                  0.995,                0.94203,                0.23203,                0.35569,                0.25818,                0.18287,                0.77485,               9.92e-05,               9.92e-05,               9.92e-05
