                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3623,                 9.2301,                0.71465,                 1.1988,                 1.2931,                0.78651,                0.78977,                0.84836,                0.43717,                      0,                      0,                      0,                      0,                 1.5938,                 8.9435,                0.68532,                 1.7119,                 1.3934,             0.00065217,             0.00065217,             0.00065217
                      2,                 1.0771,                 6.9562,                0.67577,                0.69999,                 1.1224,                0.83273,                0.92045,                0.91037,                0.65294,                0.17835,                0.21591,                 0.0496,                0.00909,                 1.0506,                 6.4486,                0.62011,                0.81585,                 1.0863,              0.0012927,              0.0012927,              0.0012927
                      3,                 1.0156,                 5.7308,                0.62043,                 0.6769,                 1.0892,                0.94957,                0.96297,                0.97892,                0.71818,                0.55301,                0.56236,                0.35807,                0.06912,                0.92385,                 4.6314,                0.52027,                0.82264,                 1.0162,              0.0019069,              0.0019069,              0.0019069
                      4,                0.96895,                 4.7287,                0.58097,                0.64678,                  1.063,                 0.9602,                0.98864,                0.98472,                0.78143,                 0.6087,                  0.625,                0.41191,                0.14603,                 0.8138,                 3.6912,                0.47633,                0.82447,                0.94311,              0.0018812,              0.0018812,              0.0018812
                      5,                0.91542,                   4.24,                0.56166,                0.61898,                 1.0472,                0.97775,                0.99891,                 0.9935,                 0.8152,                0.78882,                 0.8065,                0.65588,                0.22661,                0.66644,                 3.0154,                0.45414,                0.54339,                0.90214,              0.0018812,              0.0018812,              0.0018812
                      6,                0.87153,                 3.7443,                0.54503,                 0.5859,                 1.0255,                0.99241,                0.95455,                0.98907,                 0.7972,                0.94005,                0.89101,                0.87711,                0.40334,                0.76253,                 2.5387,                 0.4456,                0.56971,                0.92779,              0.0018416,              0.0018416,              0.0018416
                      7,                0.95397,                    3.4,                0.53404,                0.59219,                 1.0398,                0.97117,                0.97727,                0.98324,                0.78753,                0.92035,                0.92614,                0.90256,                0.45798,                0.79987,                 2.1825,                0.44075,                0.57244,                 0.9445,               0.001802,               0.001802,               0.001802
                      8,                0.90801,                 3.2548,                0.53161,                0.58445,                 1.0383,                0.98697,                0.97159,                0.99276,                0.80949,                0.91706,                0.87956,                0.84165,                0.40681,                0.77293,                 2.5098,                 0.4612,                0.54219,                0.93062,              0.0017624,              0.0017624,              0.0017624
                      9,                0.86071,                 3.0489,                0.52208,                0.56129,                 1.0041,                      1,                0.99381,                  0.995,                0.83554,                0.92291,                0.90341,                 0.8622,                0.43435,                0.67789,                   2.11,                0.42573,                0.47739,                0.88661,              0.0017228,              0.0017228,              0.0017228
                     10,                0.80339,                 2.8535,                0.51575,                0.53293,                0.99166,                 0.9989,                      1,                  0.995,                0.81173,                0.96516,                0.96591,                0.96044,                0.51378,                0.78872,                 1.7481,                0.40737,                0.46101,                0.92682,              0.0016832,              0.0016832,              0.0016832
                     11,                0.82885,                  2.689,                0.50308,                0.53924,                0.99441,                0.99409,                      1,                  0.995,                0.85684,                0.96764,                0.96023,                0.96662,                0.60521,                0.64278,                 1.5179,                0.40346,                0.42865,                0.86939,              0.0016436,              0.0016436,              0.0016436
                     12,                0.79255,                 2.6096,                0.50898,                 0.5105,                0.98918,                      1,                0.98075,                0.99436,                0.85411,                0.97683,                0.95802,                0.96102,                0.58187,                0.63296,                 1.6451,                0.40441,                0.42339,                0.87766,               0.001604,               0.001604,               0.001604
                     13,                0.75992,                 2.4226,                0.50495,                0.50355,                0.97633,                      1,                0.99745,                  0.995,                0.88012,                0.96748,                0.95455,                0.94656,                0.59024,                0.53394,                 1.5538,                0.39373,                0.39265,                0.84757,              0.0015644,              0.0015644,              0.0015644
                     14,                0.75831,                 2.4082,                0.49094,                0.49092,                0.97034,                 0.9973,                      1,                  0.995,                0.88373,                0.97456,                0.97727,                0.97428,                0.61239,                0.54202,                 1.4466,                0.39324,                0.38975,                0.84777,              0.0015248,              0.0015248,              0.0015248
                     15,                0.78782,                 2.2346,                0.49241,                0.49454,                0.98625,                0.99434,                0.99735,                  0.995,                0.83178,                 0.9942,                0.97471,                0.98501,                0.62028,                0.67887,                 1.4307,                0.39185,                0.41377,                0.89123,              0.0014852,              0.0014852,              0.0014852
                     16,                0.72251,                 2.2635,                0.48461,                0.49047,                0.96373,                0.99751,                      1,                  0.995,                0.87381,                0.97484,                0.97727,                0.96994,                0.65543,                0.57513,                 1.2743,                0.38573,                0.40607,                 0.8594,              0.0014456,              0.0014456,              0.0014456
                     17,                0.74174,                 2.1322,                  0.481,                0.48455,                0.95729,                0.99845,                      1,                  0.995,                0.87557,                0.99276,                0.98295,                0.98574,                0.68397,                0.53306,                 1.2688,                0.38723,                0.38936,                0.83678,               0.001406,               0.001406,               0.001406
                     18,                0.72482,                 1.9958,                0.48814,                0.47591,                 0.9636,                0.98717,                      1,                0.99483,                0.86663,                0.98218,                0.97727,                0.97679,                0.66912,                0.59034,                 1.2749,                0.39286,                0.38661,                0.84921,              0.0013664,              0.0013664,              0.0013664
                     19,                0.72196,                 1.9554,                0.47783,                 0.4758,                 0.9565,                0.99916,                0.98864,                0.99494,                0.86579,                0.98945,                0.97727,                0.98543,                0.70787,                0.55995,                 1.1839,                0.38591,                0.37809,                0.84903,              0.0013268,              0.0013268,              0.0013268
                     20,                0.69032,                 1.8851,                0.47478,                0.44228,                0.94352,                      1,                0.99823,                  0.995,                0.88617,                0.99919,                0.98864,                0.99483,                0.76864,                0.54979,                  1.097,                0.38088,                0.33532,                0.83659,              0.0012872,              0.0012872,              0.0012872
                     21,                0.67759,                 1.8455,                0.45421,                0.43366,                0.93939,                0.98785,                      1,                0.99483,                0.89325,                0.98447,                0.98864,                0.99472,                0.77478,                0.51107,                0.99189,                0.36936,                0.34795,                0.82957,              0.0012476,              0.0012476,              0.0012476
                     22,                0.70372,                 1.7567,                0.46141,                0.44639,                0.94262,                0.99982,                      1,                  0.995,                0.90556,                0.99982,                      1,                  0.995,                0.75636,                0.49472,                0.99007,                0.36289,                0.34034,                0.83458,               0.001208,               0.001208,               0.001208
                     23,                0.64027,                 1.7066,                0.45564,                0.41129,                0.92201,                0.99995,                      1,                  0.995,                0.91391,                0.98856,                0.98864,                 0.9901,                0.76651,                0.45082,                0.95687,                0.36599,                0.31123,                0.81831,              0.0011684,              0.0011684,              0.0011684
                     24,                 0.6372,                 1.6829,                0.45476,                0.42239,                0.93143,                0.99958,                0.99432,                  0.995,                0.91319,                0.99387,                0.98864,                0.98873,                0.78292,                0.48276,                0.95997,                0.36345,                0.32594,                0.82589,              0.0011288,              0.0011288,              0.0011288
                     25,                0.63509,                 1.6929,                0.45667,                0.41154,                  0.926,                0.98797,                      1,                0.99489,                0.90022,                0.99218,                0.98864,                0.98826,                0.75562,                0.49656,                0.96663,                0.36187,                0.32723,                0.81938,              0.0010892,              0.0010892,              0.0010892
                     26,                 0.6287,                 1.5962,                0.44782,                0.41333,                0.92818,                0.99928,                0.99432,                  0.995,                0.93305,                0.99357,                0.98864,                0.99041,                0.79823,                0.40545,                0.94558,                0.35697,                0.29876,                0.79996,              0.0010496,              0.0010496,              0.0010496
                     27,                0.61899,                 1.6732,                0.45391,                0.40361,                0.92249,                      1,                 0.9938,                  0.995,                0.92476,                0.99333,                0.98295,                0.98907,                0.77973,                0.42718,                0.96857,                0.35838,                0.29809,                 0.8081,                0.00101,                0.00101,                0.00101
                     28,                0.60483,                 1.5439,                0.44841,                0.39812,                0.91907,                0.99895,                      1,                  0.995,                0.92466,                0.99895,                      1,                  0.995,                 0.7983,                0.41466,                0.88264,                0.36238,                0.29541,                 0.8059,              0.0009704,              0.0009704,              0.0009704
                     29,                0.60689,                 1.4532,                0.43511,                0.39587,                0.91564,                0.99956,                0.99432,                  0.995,                0.91567,                0.99956,                0.99432,                  0.995,                0.77785,                0.45223,                0.95825,                0.35682,                0.30955,                0.80905,              0.0009308,              0.0009308,              0.0009308
                     30,                 0.5906,                 1.4245,                0.42988,                0.40024,                0.90692,                 0.9994,                      1,                  0.995,                0.90482,                 0.9994,                      1,                  0.995,                0.79537,                0.49093,                0.90199,                0.35518,                0.30777,                0.82479,              0.0008912,              0.0008912,              0.0008912
                     31,                0.58829,                 1.4309,                0.42785,                0.39037,                0.91635,                0.99882,                      1,                  0.995,                0.92664,                0.99882,                      1,                  0.995,                0.79621,                0.41236,                0.81041,                0.35208,                0.28924,                0.80054,              0.0008516,              0.0008516,              0.0008516
                     32,                0.57844,                 1.3592,                0.42609,                0.38406,                0.90451,                0.99956,                      1,                  0.995,                0.92437,                0.99956,                      1,                  0.995,                0.83731,                0.42252,                0.71855,                0.35366,                0.29777,                0.80493,               0.000812,               0.000812,               0.000812
                     33,                0.59414,                 1.4132,                 0.4286,                0.38649,                 0.9142,                0.99915,                      1,                  0.995,                0.87645,                0.99915,                      1,                  0.995,                 0.8252,                  0.558,                0.73684,                0.35343,                0.31417,                0.83769,              0.0007724,              0.0007724,              0.0007724
                     34,                0.57067,                 1.3333,                0.42371,                0.38441,                0.90226,                0.99946,                      1,                  0.995,                0.93572,                0.99946,                      1,                  0.995,                0.82812,                0.39005,                0.71884,                0.34844,                 0.2854,                0.79424,              0.0007328,              0.0007328,              0.0007328
                     35,                0.55377,                 1.3661,                0.42441,                0.37594,                0.89721,                0.99953,                      1,                  0.995,                0.94622,                0.99953,                      1,                  0.995,                0.82249,                0.36707,                 0.7223,                0.34507,                0.27732,                0.79002,              0.0006932,              0.0006932,              0.0006932
                     36,                0.54327,                 1.2794,                0.42466,                0.36561,                0.90242,                0.99908,                      1,                  0.995,                0.93607,                0.99908,                      1,                  0.995,                0.83206,                 0.4016,                 0.7456,                0.34439,                0.27701,                0.80026,              0.0006536,              0.0006536,              0.0006536
                     37,                0.53344,                 1.2769,                0.42167,                 0.3636,                0.89355,                0.99961,                      1,                  0.995,                0.93458,                0.99419,                0.99432,                  0.995,                0.82321,                0.38611,                0.74708,                0.34271,                0.27485,                0.79354,               0.000614,               0.000614,               0.000614
                     38,                0.51057,                 1.1923,                0.41947,                0.34692,                0.88561,                0.99949,                      1,                  0.995,                0.94754,                0.99381,                0.99432,                0.99483,                 0.8365,                0.35201,                0.73755,                0.34445,                0.26185,                0.78951,              0.0005744,              0.0005744,              0.0005744
                     39,                0.51268,                 1.1988,                0.42371,                0.34158,                0.88932,                0.99889,                      1,                  0.995,                0.94457,                  0.994,                0.99432,                  0.995,                 0.8623,                0.36922,                0.67543,                0.34107,                0.25558,                0.79116,              0.0005348,              0.0005348,              0.0005348
                     40,                0.50044,                 1.1537,                0.41701,                0.32846,                  0.881,                0.99952,                      1,                  0.995,                0.94917,                0.99952,                      1,                  0.995,                0.85213,                0.34844,                0.67214,                0.34259,                0.24514,                0.78666,              0.0004952,              0.0004952,              0.0004952
                     41,                0.39514,                0.66859,                 0.3394,                 0.2783,                 0.8132,                0.99952,                      1,                  0.995,                0.95166,                0.99952,                      1,                  0.995,                0.85822,                0.34918,                0.62405,                0.33402,                0.24711,                0.78702,              0.0004556,              0.0004556,              0.0004556
                     42,                0.39883,                0.63683,                0.33022,                0.28087,                0.81351,                 0.9988,                      1,                  0.995,                 0.9426,                 0.9988,                      1,                  0.995,                0.87454,                0.36726,                 0.6026,                0.32413,                0.26513,                0.78786,               0.000416,               0.000416,               0.000416
                     43,                0.38431,                0.60635,                0.32291,                0.27292,                0.80694,                0.99928,                      1,                  0.995,                0.95005,                0.99928,                      1,                  0.995,                 0.8767,                0.35645,                0.59698,                  0.319,                0.25317,                0.78932,              0.0003764,              0.0003764,              0.0003764
                     44,                0.36183,                0.59502,                0.31584,                0.26229,                0.81539,                0.99961,                      1,                  0.995,                0.96099,                0.99961,                      1,                  0.995,                0.88758,                0.32214,                0.56609,                0.31362,                0.23473,                0.78493,              0.0003368,              0.0003368,              0.0003368
                     45,                0.35057,                0.57599,                0.30999,                0.25605,                0.80916,                0.99959,                      1,                  0.995,                0.96548,                0.99414,                0.99432,                  0.995,                0.89434,                0.31239,                0.56832,                0.31394,                0.23004,                0.78143,              0.0002972,              0.0002972,              0.0002972
                     46,                0.33135,                0.55985,                 0.3137,                0.25192,                0.80126,                0.99957,                      1,                  0.995,                0.97193,                0.99957,                      1,                  0.995,                0.88889,                0.31162,                0.54475,                0.31207,                0.22934,                0.78093,              0.0002576,              0.0002576,              0.0002576
                     47,                0.31828,                0.54822,                0.30789,                0.24781,                0.79437,                 0.9995,                      1,                  0.995,                0.97125,                 0.9995,                      1,                  0.995,                 0.8956,                0.30271,                0.52998,                0.31028,                0.22932,                 0.7783,               0.000218,               0.000218,               0.000218
                     48,                0.31842,                0.51901,                 0.3087,                0.23869,                0.79371,                0.99962,                      1,                  0.995,                0.97288,                0.99962,                      1,                  0.995,                0.90103,                0.29555,                0.50748,                0.30749,                0.22041,                0.77608,              0.0001784,              0.0001784,              0.0001784
                     49,                0.30552,                0.49653,                0.30478,                0.23069,                0.78967,                0.99966,                      1,                  0.995,                0.97282,                0.99966,                      1,                  0.995,                0.90397,                0.28844,                0.50121,                 0.3064,                 0.2128,                0.77438,              0.0001388,              0.0001388,              0.0001388
                     50,                0.29504,                0.49375,                0.30629,                0.22286,                0.78726,                0.99967,                      1,                  0.995,                0.97538,                0.99967,                      1,                  0.995,                0.90671,                0.28171,                0.49419,                0.30802,                0.21503,                0.77234,               9.92e-05,               9.92e-05,               9.92e-05
