                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                 0.4466,                0.75567,                 0.3474,                0.30596,                0.87368,                0.99988,                      1,                  0.995,                0.97672,                0.99988,                      1,                  0.995,                 0.9544,                0.27366,                0.31027,                0.28757,                0.21075,                0.78985,              0.0008912,              0.0008912,              0.0008912
                     31,                0.43877,                0.76161,                0.34086,                0.30143,                0.86762,                0.99988,                      1,                  0.995,                0.97172,                0.99988,                      1,                  0.995,                0.94722,                0.29054,                0.33009,                0.28207,                0.21683,                0.79349,              0.0008516,              0.0008516,              0.0008516
                     32,                0.43295,                0.71394,                0.34063,                0.30064,                0.86674,                0.99983,                      1,                  0.995,                0.96258,                0.99983,                      1,                  0.995,                0.95853,                0.31309,                0.28465,                0.28695,                 0.2225,                0.79228,               0.000812,               0.000812,               0.000812
                     33,                0.42357,                0.67705,                0.33545,                 0.2919,                0.86672,                0.99985,                      1,                  0.995,                0.97332,                0.99985,                      1,                  0.995,                0.95858,                0.28504,                0.29053,                0.28126,                0.20481,                 0.7884,              0.0007724,              0.0007724,              0.0007724
                     34,                0.41672,                0.69311,                0.33526,                0.28673,                0.86177,                0.99983,                      1,                  0.995,                 0.9618,                0.99983,                      1,                  0.995,                 0.9667,                0.29238,                0.27367,                0.28227,                0.20791,                  0.789,              0.0007328,              0.0007328,              0.0007328
                     35,                0.42178,                0.67583,                0.33308,                0.28826,                0.86215,                0.99988,                      1,                  0.995,                0.97205,                0.99988,                      1,                  0.995,                0.95987,                0.28204,                 0.2914,                0.28089,                0.20277,                 0.7867,              0.0006932,              0.0006932,              0.0006932
                     36,                0.41547,                0.63756,                0.32915,                0.28167,                0.85571,                0.99986,                      1,                  0.995,                0.98539,                0.99986,                      1,                  0.995,                0.96529,                0.23839,                0.25893,                 0.2797,                0.18775,                0.77836,              0.0006536,              0.0006536,              0.0006536
                     37,                0.39793,                0.63798,                0.32951,                0.27511,                0.86069,                0.99988,                      1,                  0.995,                0.98454,                0.99988,                      1,                  0.995,                0.96715,                0.23853,                0.25679,                0.27566,                0.19219,                0.78145,               0.000614,               0.000614,               0.000614
                     38,                0.39073,                0.60932,                0.32567,                0.27141,                 0.8554,                 0.9999,                      1,                  0.995,                0.98461,                 0.9999,                      1,                  0.995,                0.96908,                 0.2366,                0.25629,                0.27704,                0.18505,                0.78042,              0.0005744,              0.0005744,              0.0005744
                     39,                0.38893,                0.61191,                0.32709,                0.27032,                0.85917,                0.99985,                      1,                  0.995,                0.98604,                0.99985,                      1,                  0.995,                0.96893,                0.23265,                0.24479,                0.27349,                0.18424,                0.77996,              0.0005348,              0.0005348,              0.0005348
                     40,                0.38248,                0.55178,                0.32074,                0.26521,                0.85573,                0.99989,                      1,                  0.995,                0.98389,                0.99989,                      1,                  0.995,                0.97233,                0.25354,                 0.2333,                  0.273,                0.18438,                0.78367,              0.0004952,              0.0004952,              0.0004952
                     41,                0.28098,                0.28662,                0.27059,                0.20473,                0.79018,                0.99977,                      1,                  0.995,                0.98581,                0.99977,                      1,                  0.995,                0.97173,                0.23977,                0.22647,                 0.2622,                0.19223,                 0.7824,              0.0004556,              0.0004556,              0.0004556
                     42,                0.25951,                 0.2708,                 0.2597,                0.20016,                0.77692,                 0.9999,                      1,                  0.995,                0.98745,                 0.9999,                      1,                  0.995,                0.97749,                 0.2297,                0.20747,                 0.2554,                0.18895,                0.78085,               0.000416,               0.000416,               0.000416
                     43,                0.25051,                0.25913,                0.25636,                0.19313,                0.77827,                 0.9999,                      1,                  0.995,                 0.9902,                 0.9999,                      1,                  0.995,                0.97982,                0.21663,                0.19988,                0.24968,                0.17673,                0.77904,              0.0003764,              0.0003764,              0.0003764
                     44,                0.24418,                 0.2423,                0.25376,                0.18791,                0.77319,                 0.9999,                      1,                  0.995,                0.98797,                 0.9999,                      1,                  0.995,                 0.9822,                0.21503,                0.19417,                0.24636,                0.17708,                0.77887,              0.0003368,              0.0003368,              0.0003368
                     45,                 0.2266,                 0.2387,                0.25069,                0.18244,                0.77878,                 0.9999,                      1,                  0.995,                0.97925,                 0.9999,                      1,                  0.995,                 0.9808,                0.25503,                0.19298,                0.24656,                0.18111,                0.78448,              0.0002972,              0.0002972,              0.0002972
                     46,                0.22304,                0.23043,                0.25066,                0.17751,                0.77429,                 0.9999,                      1,                  0.995,                0.98399,                 0.9999,                      1,                  0.995,                0.98052,                0.22917,                0.19129,                0.24537,                0.17077,                0.77878,              0.0002576,              0.0002576,              0.0002576
                     47,                0.21518,                0.22589,                0.25086,                0.16978,                0.77324,                 0.9999,                      1,                  0.995,                 0.9894,                 0.9999,                      1,                  0.995,                0.98197,                0.21723,                0.18497,                0.24297,                0.16495,                 0.7782,               0.000218,               0.000218,               0.000218
                     48,                0.20514,                0.21476,                0.24668,                0.16473,                0.77205,                 0.9999,                      1,                  0.995,                0.98965,                 0.9999,                      1,                  0.995,                0.98422,                0.21111,                0.17884,                0.24224,                0.15995,                0.77603,              0.0001784,              0.0001784,              0.0001784
                     49,                0.19648,                0.20767,                0.24673,                0.15727,                0.77234,                 0.9999,                      1,                  0.995,                0.99131,                 0.9999,                      1,                  0.995,                0.98542,                0.19771,                0.17522,                0.24255,                0.15203,                0.77333,              0.0001388,              0.0001388,              0.0001388
                     50,                0.19266,                0.20681,                 0.2461,                0.15269,                0.77518,                 0.9999,                      1,                  0.995,                0.98649,                 0.9999,                      1,                  0.995,                0.98355,                0.23259,                0.17327,                0.24234,                0.15766,                 0.7759,               9.92e-05,               9.92e-05,               9.92e-05
