                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                0.76956,                 2.0896,                0.36375,                0.52198,                0.97405,                 0.9993,                      1,                  0.995,                0.82922,                 0.9993,                      1,                  0.995,                0.62891,                0.61065,                 1.2769,                0.09865,                0.40786,                 0.8819,              0.0013039,              0.0013039,              0.0013039
                     14,                0.73767,                 1.9936,                0.33702,                0.49817,                 0.9609,                0.99941,                      1,                  0.995,                 0.8204,                0.99442,                  0.995,                 0.9941,                0.66575,                0.65068,                 1.1752,                0.09728,                0.40185,                0.88774,              0.0012709,              0.0012709,              0.0012709
                     15,                0.73282,                 1.8689,                0.32679,                0.48754,                0.96344,                0.99842,                      1,                  0.995,                0.84828,                0.99842,                      1,                  0.995,                0.67746,                0.62122,                 1.1436,                0.09104,                0.40697,                0.88523,              0.0012379,              0.0012379,              0.0012379
                     16,                0.74307,                 1.8703,                0.32192,                0.49638,                 0.9605,                0.99735,                      1,                  0.995,                0.86846,                0.99236,                  0.995,                 0.9947,                0.69326,                0.56247,                 1.1274,                0.09249,                0.37116,                0.85787,              0.0012049,              0.0012049,              0.0012049
                     17,                 0.7013,                 1.6502,                0.32107,                0.47312,                0.94685,                0.99952,                      1,                  0.995,                0.85953,                0.99952,                      1,                  0.995,                0.72229,                0.54264,                0.94366,                0.08496,                0.37004,                0.85845,              0.0011719,              0.0011719,              0.0011719
                     18,                0.66709,                 1.5678,                0.31396,                0.45543,                0.93273,                0.99896,                      1,                  0.995,                0.87886,                0.99896,                      1,                  0.995,                0.74041,                0.53114,                0.97469,                0.07824,                0.36496,                0.84497,              0.0011389,              0.0011389,              0.0011389
                     19,                0.68041,                 1.5115,                0.29646,                0.45187,                0.93537,                0.99936,                      1,                  0.995,                0.88703,                0.99437,                  0.995,                 0.9948,                0.76721,                0.51479,                0.87322,                0.07975,                0.34915,                0.84696,              0.0011059,              0.0011059,              0.0011059
                     20,                0.68243,                 1.6205,                0.29516,                0.44759,                0.93517,                0.99406,                      1,                  0.995,                0.85982,                0.99406,                      1,                  0.995,                0.77175,                0.60608,                0.90235,                0.07508,                0.36445,                0.86887,              0.0010729,              0.0010729,              0.0010729
                     21,                0.67389,                 1.3809,                0.28076,                0.43807,                0.92781,                0.99962,                      1,                  0.995,                0.89701,                0.99962,                      1,                  0.995,                0.76107,                0.47214,                0.81504,                0.07473,                0.33585,                0.83589,              0.0010399,              0.0010399,              0.0010399
                     22,                0.64605,                 1.4968,                0.27237,                0.44015,                0.91945,                0.99945,                      1,                  0.995,                0.87995,                0.99945,                      1,                  0.995,                0.77552,                 0.5089,                0.83434,                0.06936,                0.33114,                0.84292,              0.0010069,              0.0010069,              0.0010069
                     23,                0.63945,                 1.4482,                0.28985,                0.43454,                0.91523,                0.99943,                      1,                  0.995,                0.87885,                0.99943,                      1,                  0.995,                 0.7954,                0.54756,                0.80025,                0.06733,                0.33647,                0.85562,             0.00097386,             0.00097386,             0.00097386
                     24,                0.64392,                 1.4174,                0.26868,                0.41859,                0.91626,                0.99942,                      1,                  0.995,                0.87744,                0.99942,                      1,                  0.995,                0.80758,                0.55167,                0.77977,                0.06928,                0.33027,                0.84786,             0.00094085,             0.00094085,             0.00094085
                     25,                0.61876,                 1.3192,                0.25627,                0.40315,                0.91026,                0.99964,                      1,                  0.995,                0.89699,                0.99484,                   0.99,                0.98937,                0.81227,                0.47582,                0.77133,                0.06496,                0.30932,                0.83409,             0.00090785,             0.00090785,             0.00090785
                     26,                0.62104,                 1.3581,                0.25979,                0.40174,                0.92082,                0.99947,                      1,                  0.995,                0.91607,                0.99447,                  0.995,                0.99485,                0.83493,                0.45412,                0.71209,                0.06481,                0.29696,                0.82654,             0.00087484,             0.00087484,             0.00087484
                     27,                0.58256,                 1.3334,                0.25196,                0.38181,                0.90142,                0.99958,                      1,                  0.995,                0.89263,                0.99958,                      1,                  0.995,                0.78931,                0.50106,                0.75069,                0.05826,                0.30718,                0.83985,             0.00084184,             0.00084184,             0.00084184
                     28,                0.64024,                 1.2894,                0.25337,                0.40827,                0.92282,                0.99965,                      1,                  0.995,                0.90968,                0.99965,                      1,                  0.995,                0.82232,                0.43614,                0.71216,                0.05929,                0.29848,                0.82321,             0.00080883,             0.00080883,             0.00080883
                     29,                0.58514,                 1.2808,                0.24448,                0.38667,                0.91211,                0.99922,                      1,                  0.995,                0.89965,                0.99922,                      1,                  0.995,                0.82268,                0.44135,                0.69475,                0.06296,                0.29694,                0.82029,             0.00077582,             0.00077582,             0.00077582
                     30,                0.57523,                 1.1645,                0.22796,                0.36963,                0.89269,                0.99936,                      1,                  0.995,                0.92615,                0.99936,                      1,                  0.995,                0.85184,                0.39945,                0.61632,                0.06043,                0.27998,                0.81302,             0.00074282,             0.00074282,             0.00074282
                     31,                0.58532,                 1.1581,                0.23845,                0.38141,                0.90446,                0.99951,                      1,                  0.995,                0.91699,                0.99951,                      1,                  0.995,                0.86075,                0.44793,                0.57904,                0.05414,                0.28417,                  0.821,             0.00070981,             0.00070981,             0.00070981
                     32,                0.56118,                 1.1487,                0.21647,                0.36695,                0.89349,                0.99955,                      1,                  0.995,                0.91867,                0.99955,                      1,                  0.995,                0.86413,                0.42447,                 0.6011,                0.05082,                0.28743,                0.81699,              0.0006768,              0.0006768,              0.0006768
                     33,                0.55479,                 1.1741,                0.21639,                0.37025,                 0.8917,                0.99961,                      1,                  0.995,                0.91827,                0.99961,                      1,                  0.995,                0.85241,                0.43809,                0.60193,                0.05036,                0.28337,                0.82059,              0.0006438,              0.0006438,              0.0006438
                     34,                0.52382,                 1.0794,                0.21596,                0.34761,                0.88212,                0.99968,                      1,                  0.995,                0.92097,                0.99468,                  0.995,                0.99495,                0.87765,                0.44504,                0.60714,                0.05206,                0.28669,                0.81638,             0.00061079,             0.00061079,             0.00061079
                     35,                0.55116,                 1.0758,                0.21526,                0.35733,                0.89333,                0.99963,                      1,                  0.995,                 0.9094,                0.99963,                      1,                  0.995,                0.86488,                0.43941,                 0.5393,                0.04806,                0.27478,                0.81418,             0.00057778,             0.00057778,             0.00057778
                     36,                0.55764,                 1.0812,                0.21771,                0.36215,                0.89883,                0.99968,                      1,                  0.995,                0.91156,                0.99968,                      1,                  0.995,                0.86305,                0.44916,                0.55789,                0.04658,                0.28537,                0.81821,             0.00054478,             0.00054478,             0.00054478
                     37,                0.53027,                 1.0167,                0.19856,                0.34783,                0.87612,                0.99969,                      1,                  0.995,                0.93091,                0.99969,                      1,                  0.995,                0.87963,                0.40608,                  0.542,                0.04314,                0.25762,                0.80978,             0.00051177,             0.00051177,             0.00051177
                     38,                 0.5252,                 0.9839,                0.18671,                0.34443,                0.88077,                 0.9997,                      1,                  0.995,                 0.9165,                 0.9997,                      1,                  0.995,                  0.888,                0.47308,                0.53212,                0.04244,                0.27644,                  0.821,             0.00047876,             0.00047876,             0.00047876
                     39,                0.50792,                0.96628,                0.19908,                0.33545,                0.89389,                0.99963,                      1,                  0.995,                0.93967,                0.99963,                      1,                  0.995,                0.87958,                0.35519,                0.50554,                0.04095,                0.24926,                 0.8017,             0.00044576,             0.00044576,             0.00044576
                     40,                0.51573,                0.91751,                0.19532,                0.33859,                0.87705,                0.99968,                      1,                  0.995,                0.94191,                0.99968,                      1,                  0.995,                0.88219,                0.35941,                0.52038,                0.03993,                0.24911,                0.80099,             0.00041275,             0.00041275,             0.00041275
                     41,                0.43376,                0.53681,                0.04518,                0.27849,                0.82417,                0.99968,                      1,                  0.995,                0.89505,                0.99968,                      1,                  0.995,                0.89259,                0.49249,                0.48956,                0.03625,                0.27593,                0.82729,             0.00037974,             0.00037974,             0.00037974
                     42,                0.39553,                0.49311,                0.03564,                0.26997,                0.81523,                0.99966,                      1,                  0.995,                0.93795,                0.99966,                      1,                  0.995,                0.90822,                0.38041,                0.46417,                0.02755,                0.25598,                0.80593,             0.00034674,             0.00034674,             0.00034674
                     43,                0.37929,                0.46191,                0.02789,                 0.2614,                0.81765,                0.99954,                      1,                  0.995,                 0.9335,                0.99954,                      1,                  0.995,                0.90598,                 0.4044,                0.46449,                0.02307,                0.25396,                0.81141,             0.00031373,             0.00031373,             0.00031373
                     44,                0.36705,                0.46425,                0.02355,                0.25681,                 0.8162,                0.99966,                      1,                  0.995,                0.94356,                0.99966,                      1,                  0.995,                0.91092,                0.36522,                 0.4387,                0.01864,                0.24548,                0.80285,             0.00028072,             0.00028072,             0.00028072
                     45,                0.35662,                0.43345,                0.02098,                0.25306,                 0.8032,                0.99968,                      1,                  0.995,                0.94521,                0.99968,                      1,                  0.995,                0.92105,                0.37523,                0.40987,                 0.0168,                0.23869,                 0.8002,             0.00024772,             0.00024772,             0.00024772
                     46,                 0.3418,                0.40907,                0.01935,                 0.2436,                 0.8058,                0.99968,                      1,                  0.995,                0.95757,                0.99968,                      1,                  0.995,                0.93274,                0.33907,                0.40209,                0.01517,                0.22747,                0.79517,             0.00021471,             0.00021471,             0.00021471
                     47,                0.33316,                0.39149,                0.01731,                 0.2332,                0.79773,                 0.9997,                      1,                  0.995,                0.94846,                 0.9997,                      1,                  0.995,                0.92321,                0.35708,                0.41111,                0.01385,                0.22728,                0.79852,              0.0001817,              0.0001817,              0.0001817
                     48,                0.33763,                0.39066,                0.01664,                0.23429,                0.80147,                 0.9997,                      1,                  0.995,                0.94575,                 0.9997,                      1,                  0.995,                0.92722,                 0.3552,                0.37551,                0.01298,                0.22909,                0.79738,              0.0001487,              0.0001487,              0.0001487
                     49,                0.31843,                0.37483,                0.01569,                0.22509,                0.80121,                0.99976,                      1,                  0.995,                0.95291,                0.99976,                      1,                  0.995,                0.93412,                0.34596,                0.37388,                0.01261,                0.21913,                0.79547,             0.00011569,             0.00011569,             0.00011569
                     50,                0.31069,                0.37479,                0.01529,                0.21915,                0.79157,                0.99973,                      1,                  0.995,                0.95424,                0.99973,                      1,                  0.995,                0.93871,                0.33624,                0.35941,                0.01198,                0.21492,                0.79319,             8.2683e-05,             8.2683e-05,             8.2683e-05
