                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.52573,                 5.8316,                0.54793,                0.35888,                0.90208,                0.99971,                      1,                  0.995,                0.88466,                 0.2214,                0.22105,                0.07744,                  0.022,                0.53024,                 5.9879,                0.55913,                0.29479,                0.83587,              0.0011684,              0.0011684,              0.0011684
                     24,                0.52169,                   5.91,                0.54631,                0.35134,                0.90062,                0.99961,                      1,                  0.995,                 0.9551,                0.22981,                0.22982,                0.07775,                0.02134,                0.31488,                 5.9446,                0.55459,                0.23554,                0.79009,              0.0011288,              0.0011288,              0.0011288
                     25,                0.52085,                 5.8109,                0.54502,                0.34758,                 0.8973,                0.99815,                      1,                  0.995,                0.96277,                 0.2466,                0.24561,                0.13567,                0.04401,                0.32207,                 5.8408,                0.55473,                0.23815,                 0.7955,              0.0010892,              0.0010892,              0.0010892
                     26,                0.51323,                 5.7321,                 0.5432,                0.34889,                0.90176,                0.99942,                      1,                  0.995,                 0.9594,                0.25856,                0.25789,                0.14933,                0.04284,                0.34296,                 5.9363,                0.55356,                0.24654,                0.79306,              0.0010496,              0.0010496,              0.0010496
                     27,                0.51052,                 5.7173,                0.54114,                0.34331,                0.89836,                0.99948,                      1,                  0.995,                 0.9498,                0.25257,                0.25263,                0.07461,                0.01853,                0.32746,                  5.849,                0.55374,                0.26325,                0.79187,                0.00101,                0.00101,                0.00101
                     28,                0.50447,                 5.6927,                0.54171,                0.33833,                0.90309,                0.99975,                      1,                  0.995,                0.93168,                0.26841,                0.26842,                0.11459,                0.03558,                0.37739,                 5.7858,                0.55165,                0.24589,                0.80379,              0.0009704,              0.0009704,              0.0009704
                     29,                0.50198,                 5.5984,                0.53748,                0.33265,                0.89956,                0.99972,                      1,                  0.995,                0.96125,                0.28596,                0.28596,                0.12536,                0.03562,                0.30576,                 5.7386,                0.54774,                0.22542,                0.79123,              0.0009308,              0.0009308,              0.0009308
                     30,                0.46909,                 5.6081,                0.53681,                0.31828,                0.88941,                0.99983,                      1,                  0.995,                0.97587,                0.29998,                    0.3,                0.13758,                0.03984,                0.28274,                 5.6533,                0.54356,                0.22136,                0.78441,              0.0008912,              0.0008912,              0.0008912
                     31,                0.47958,                 5.6538,                0.53786,                0.32687,                 0.8932,                0.99934,                      1,                  0.995,                0.95722,                0.28404,                0.28421,                0.13318,                0.04203,                0.32323,                 5.7844,                0.54324,                0.23072,                0.79052,              0.0008516,              0.0008516,              0.0008516
                     32,                0.47427,                 5.6169,                0.53755,                0.32432,                 0.8907,                0.99987,                      1,                  0.995,                 0.9662,                0.29827,                0.29825,                0.13992,                0.04432,                0.29978,                  5.613,                0.54297,                0.21906,                 0.7879,               0.000812,               0.000812,               0.000812
                     33,                0.46361,                  5.467,                0.53433,                0.31785,                 0.8875,                0.99989,                      1,                  0.995,                0.98003,                0.31248,                0.31228,                0.16407,                 0.0521,                0.27293,                 5.6367,                0.54282,                0.21415,                0.78194,              0.0007724,              0.0007724,              0.0007724
                     34,                 0.4614,                 5.4958,                0.53517,                0.31133,                0.88313,                0.99987,                      1,                  0.995,                0.96875,                0.31052,                0.31053,                0.14151,                0.04508,                0.28702,                  5.601,                0.54201,                0.21068,                0.78268,              0.0007328,              0.0007328,              0.0007328
                     35,                0.45725,                 5.4224,                0.53205,                 0.3134,                0.88442,                0.99978,                      1,                  0.995,                  0.972,                0.33504,                0.33509,                0.20408,                0.06457,                0.28553,                 5.4961,                0.53563,                0.20707,                0.78349,              0.0006932,              0.0006932,              0.0006932
                     36,                0.45572,                 5.4775,                0.53402,                0.30912,                0.88506,                0.99958,                      1,                  0.995,                0.97223,                0.32969,                0.32982,                 0.1359,                0.04077,                0.27084,                 5.4915,                 0.5353,                0.20796,                0.78116,              0.0006536,              0.0006536,              0.0006536
                     37,                0.44234,                 5.4095,                0.53098,                0.30667,                0.88098,                 0.9998,                      1,                  0.995,                0.97976,                0.36134,                 0.3614,                0.16766,                0.04321,                0.25223,                 5.4486,                0.53411,                0.20045,                0.77835,               0.000614,               0.000614,               0.000614
                     38,                0.43158,                 5.4092,                0.53065,                0.30036,                0.87998,                0.99988,                      1,                  0.995,                0.98307,                0.37014,                0.37018,                0.22996,                0.07133,                0.24439,                 5.3486,                0.53283,                0.19306,                0.77509,              0.0005744,              0.0005744,              0.0005744
                     39,                 0.4156,                 5.3062,                0.52884,                 0.2949,                0.86931,                0.99981,                      1,                  0.995,                 0.9839,                0.38939,                0.38947,                0.22719,                0.06794,                0.24788,                 5.3761,                0.53304,                0.19333,                0.77579,              0.0005348,              0.0005348,              0.0005348
                     40,                0.42224,                  5.327,                0.52777,                0.29393,                0.87348,                0.99988,                      1,                  0.995,                0.97596,                0.37539,                0.37544,                0.18042,                0.05104,                0.26556,                 5.3556,                0.53066,                0.19757,                0.77833,              0.0004952,              0.0004952,              0.0004952
                     41,                0.30066,                 5.4203,                0.53111,                0.21521,                0.79266,                0.99971,                      1,                  0.995,                0.98156,                0.40517,                0.40526,                0.25655,                0.07301,                0.24714,                 5.2702,                0.52878,                0.19426,                0.77416,              0.0004556,              0.0004556,              0.0004556
                     42,                0.28957,                 5.3617,                0.52964,                0.21389,                0.79305,                0.99987,                      1,                  0.995,                0.98318,                0.40521,                0.40526,                0.26126,                0.07604,                0.24767,                 5.2519,                0.52785,                0.19026,                0.77603,               0.000416,               0.000416,               0.000416
                     43,                0.27293,                 5.3369,                0.52745,                0.20583,                 0.7912,                0.99989,                      1,                  0.995,                0.98734,                0.40698,                0.40702,                0.26507,                0.08091,                0.23948,                 5.2104,                0.52829,                  0.186,                 0.7745,              0.0003764,              0.0003764,              0.0003764
                     44,                0.26564,                 5.2536,                0.52509,                0.19966,                0.78882,                0.99987,                      1,                  0.995,                0.98204,                0.41222,                0.41228,                0.28367,                0.08768,                0.24586,                 5.2336,                0.52705,                0.18376,                0.77555,              0.0003368,              0.0003368,              0.0003368
                     45,                0.25767,                 5.2028,                0.52381,                0.19465,                0.78583,                 0.9999,                      1,                  0.995,                0.98222,                0.44382,                0.44386,                0.30704,                0.09533,                0.24465,                 5.1115,                0.52473,                0.18521,                0.77422,              0.0002972,              0.0002972,              0.0002972
                     46,                0.25387,                 5.1545,                0.52286,                0.19153,                0.78167,                0.99989,                      1,                  0.995,                0.97678,                0.45084,                0.45088,                0.32035,                0.10099,                0.26477,                 5.0805,                0.52541,                0.18625,                0.77788,              0.0002576,              0.0002576,              0.0002576
                     47,                0.24725,                 5.1457,                0.52416,                0.18749,                0.77924,                0.99988,                      1,                  0.995,                0.97962,                0.45083,                0.45088,                0.31611,                0.10315,                0.25636,                 5.0468,                0.52406,                0.18799,                0.77668,               0.000218,               0.000218,               0.000218
                     48,                 0.2349,                 5.0641,                 0.5218,                0.18039,                0.77695,                0.99989,                      1,                  0.995,                0.98497,                0.46838,                0.46842,                0.33945,                0.10679,                0.23628,                 4.9949,                0.52369,                0.17536,                0.77275,              0.0001784,              0.0001784,              0.0001784
                     49,                0.23264,                 5.0477,                0.52232,                0.17932,                 0.7812,                 0.9999,                      1,                  0.995,                0.98616,                0.47366,                0.47368,                0.34526,                 0.1093,                0.22578,                 4.9327,                0.52332,                0.17005,                0.77168,              0.0001388,              0.0001388,              0.0001388
                     50,                0.22398,                 4.9848,                0.52182,                0.17442,                0.77673,                 0.9999,                      1,                  0.995,                0.98808,                0.48768,                0.48772,                0.35926,                0.11595,                0.22418,                 4.9307,                0.52277,                0.16959,                0.77096,               9.92e-05,               9.92e-05,               9.92e-05
