                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.47016,                 1.3264,                0.42183,                0.34358,                0.87554,                0.99952,                      1,                  0.995,                0.96381,                0.99952,                      1,                  0.995,                0.84958,                0.31222,                0.58948,                 0.3363,                0.25912,                0.77093,              0.0011684,              0.0011684,              0.0011684
                     24,                0.47882,                 1.2519,                0.41204,                0.34117,                0.88119,                0.99961,                      1,                  0.995,                0.95649,                0.99961,                      1,                  0.995,                0.84103,                0.30831,                0.62288,                  0.334,                0.26235,                0.77367,              0.0011288,              0.0011288,              0.0011288
                     25,                0.48961,                 1.3333,                0.40404,                0.34936,                0.90191,                0.99934,                      1,                  0.995,                0.94455,                0.99585,                0.99652,                0.99162,                0.82761,                 0.3624,                 0.6388,                0.32857,                0.27216,                0.78127,              0.0010892,              0.0010892,              0.0010892
                     26,                0.44208,                 1.2124,                0.40423,                0.32875,                0.86437,                0.99972,                      1,                  0.995,                0.95397,                0.99972,                      1,                  0.995,                0.87995,                0.35641,                0.55364,                0.33127,                 0.2569,                0.78028,              0.0010496,              0.0010496,              0.0010496
                     27,                0.43175,                 1.1145,                0.39125,                 0.3166,                0.85677,                0.99974,                      1,                  0.995,                0.97249,                0.99974,                      1,                  0.995,                0.87609,                0.30152,                0.53991,                 0.3291,                  0.239,                0.76955,                0.00101,                0.00101,                0.00101
                     28,                0.43016,                 1.0975,                0.40016,                0.31909,                0.86773,                0.99974,                      1,                  0.995,                0.96643,                0.99974,                      1,                  0.995,                 0.8847,                0.30339,                 0.5389,                0.32421,                0.23705,                0.76768,              0.0009704,              0.0009704,              0.0009704
                     29,                0.43985,                 1.1242,                0.39215,                 0.3244,                0.86681,                0.99975,                      1,                  0.995,                0.97187,                0.99975,                      1,                  0.995,                0.90232,                0.29988,                0.48088,                0.32256,                0.23615,                0.76714,              0.0009308,              0.0009308,              0.0009308
                     30,                0.40589,                 1.0907,                0.39926,                0.30306,                0.86372,                0.99973,                      1,                  0.995,                0.98207,                0.99973,                      1,                  0.995,                0.88681,                0.26007,                0.52755,                0.32414,                0.22077,                0.75951,              0.0008912,              0.0008912,              0.0008912
                     31,                 0.4308,                 1.0618,                0.38797,                  0.319,                0.87981,                0.99977,                      1,                  0.995,                 0.9501,                0.99977,                      1,                  0.995,                0.88595,                 0.3305,                0.51255,                0.32643,                0.24286,                0.76776,              0.0008516,              0.0008516,              0.0008516
                     32,                0.41857,                  1.079,                0.38823,                0.31364,                0.87306,                0.99963,                      1,                  0.995,                0.97046,                0.99963,                      1,                  0.995,                0.90561,                0.30759,                0.46201,                0.32006,                0.22186,                0.76644,               0.000812,               0.000812,               0.000812
                     33,                0.39213,                 1.0044,                 0.3799,                0.29108,                0.85532,                0.99964,                      1,                  0.995,                0.97274,                0.99964,                      1,                  0.995,                0.89622,                0.27764,                0.45591,                0.32067,                 0.2218,                0.76267,              0.0007724,              0.0007724,              0.0007724
                     34,                0.38492,                0.99434,                 0.3818,                0.29463,                0.86374,                0.99975,                      1,                  0.995,                0.96341,                0.99975,                      1,                  0.995,                0.90543,                0.29853,                0.47781,                0.31815,                0.22814,                 0.7651,              0.0007328,              0.0007328,              0.0007328
                     35,                0.39605,                 1.0174,                0.37835,                0.29648,                0.86297,                0.99976,                      1,                  0.995,                0.98371,                0.99976,                      1,                  0.995,                0.92073,                0.26449,                0.42946,                0.31245,                 0.2154,                0.75967,              0.0006932,              0.0006932,              0.0006932
                     36,                0.39609,                0.95001,                0.37512,                0.30239,                 0.8563,                0.99978,                      1,                  0.995,                0.98825,                0.99978,                      1,                  0.995,                0.90998,                0.22838,                0.44163,                0.31546,                0.20591,                0.75421,              0.0006536,              0.0006536,              0.0006536
                     37,                0.37571,                0.93626,                0.37561,                0.28351,                0.86137,                 0.9998,                      1,                  0.995,                0.98446,                 0.9998,                      1,                  0.995,                0.91225,                 0.2514,                0.42402,                0.30974,                0.20152,                0.75904,               0.000614,               0.000614,               0.000614
                     38,                0.37137,                 0.9149,                0.37751,                0.28007,                0.84645,                0.99979,                      1,                  0.995,                0.98376,                0.99979,                      1,                  0.995,                0.91653,                0.25987,                0.42384,                0.31162,                0.20998,                0.75783,              0.0005744,              0.0005744,              0.0005744
                     39,                0.36579,                0.86327,                0.36991,                0.28072,                0.85162,                0.99979,                      1,                  0.995,                0.98549,                0.99979,                      1,                  0.995,                0.93279,                0.24366,                0.38709,                0.31086,                0.20134,                 0.7548,              0.0005348,              0.0005348,              0.0005348
                     40,                0.35193,                0.86023,                0.36979,                0.27418,                0.85351,                0.99954,                      1,                  0.995,                0.98954,                0.99954,                      1,                  0.995,                0.92004,                0.21923,                0.42061,                0.31212,                0.19012,                0.75242,              0.0004952,              0.0004952,              0.0004952
                     41,                0.26714,                0.47211,                0.29444,                0.22064,                0.79672,                0.99981,                      1,                  0.995,                 0.9912,                0.99981,                      1,                  0.995,                 0.9353,                0.22027,                0.36986,                0.29749,                0.19648,                0.75256,              0.0004556,              0.0004556,              0.0004556
                     42,                0.24338,                0.43172,                0.28148,                0.21303,                0.78356,                 0.9998,                      1,                  0.995,                0.99107,                 0.9998,                      1,                  0.995,                0.94413,                0.20382,                0.33207,                0.28726,                0.19068,                0.74984,               0.000416,               0.000416,               0.000416
                     43,                0.23855,                0.41447,                0.28188,                0.21374,                0.78021,                0.99978,                      1,                  0.995,                0.99271,                0.99978,                      1,                  0.995,                0.94682,                0.20376,                0.33349,                 0.2827,                0.18973,                0.75136,              0.0003764,              0.0003764,              0.0003764
                     44,                0.23609,                0.42633,                0.27331,                0.21265,                0.79104,                0.99979,                      1,                  0.995,                 0.9899,                0.99979,                      1,                  0.995,                0.95244,                0.22094,                0.31383,                0.27813,                0.19172,                0.75369,              0.0003368,              0.0003368,              0.0003368
                     45,                0.22249,                0.41847,                0.27037,                0.19742,                0.78519,                 0.9998,                      1,                  0.995,                0.99249,                 0.9998,                      1,                  0.995,                 0.9524,                0.18379,                0.30989,                0.27675,                0.17653,                0.74743,              0.0002972,              0.0002972,              0.0002972
                     46,                0.20948,                0.36846,                0.26772,                0.19221,                 0.7753,                 0.9998,                      1,                  0.995,                0.99253,                 0.9998,                      1,                  0.995,                0.95884,                 0.1767,                0.28744,                0.27528,                0.16682,                 0.7445,              0.0002576,              0.0002576,              0.0002576
                     47,                0.20451,                0.35771,                0.26483,                0.18711,                0.77483,                 0.9998,                      1,                  0.995,                0.99361,                 0.9998,                      1,                  0.995,                 0.9588,                0.17274,                0.29402,                0.27301,                0.16337,                0.74619,               0.000218,               0.000218,               0.000218
                     48,                0.18984,                0.36416,                0.26409,                0.18082,                0.77205,                 0.9998,                      1,                  0.995,                0.99364,                 0.9998,                      1,                  0.995,                0.95705,                0.16314,                0.27993,                0.27168,                0.15896,                 0.7453,              0.0001784,              0.0001784,              0.0001784
                     49,                0.18685,                0.34755,                0.26385,                0.17688,                0.77829,                 0.9998,                      1,                  0.995,                0.99345,                 0.9998,                      1,                  0.995,                 0.9615,                0.15566,                0.27838,                0.27168,                0.15211,                0.74425,              0.0001388,              0.0001388,              0.0001388
                     50,                0.17572,                0.34009,                0.26408,                0.16938,                0.77093,                 0.9998,                      1,                  0.995,                0.99463,                 0.9998,                      1,                  0.995,                0.96302,                0.15224,                 0.2709,                0.27094,                0.14912,                0.74387,               9.92e-05,               9.92e-05,               9.92e-05
