                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 0.4988,                 1.3027,                 0.2802,                 0.3542,                0.88359,                0.99867,                 0.9995,                  0.995,                0.93538,                0.99867,                 0.9995,                  0.995,                0.87828,                0.37582,                0.55444,                0.08432,                0.27492,                0.81906,             0.00054478,             0.00054478,             0.00054478
                     37,                0.51689,                 1.3477,                0.28443,                0.35646,                0.88922,                0.99907,                      1,                  0.995,                0.93111,                0.99907,                      1,                  0.995,                 0.8998,                0.37232,                0.50275,                0.08719,                 0.2744,                0.81846,             0.00051177,             0.00051177,             0.00051177
                     38,                0.49784,                 1.2085,                0.27411,                0.34993,                0.88081,                0.99891,                      1,                  0.995,                0.93822,                0.99891,                      1,                  0.995,                 0.9004,                0.37327,                0.46743,                0.08641,                0.27297,                0.81863,             0.00047876,             0.00047876,             0.00047876
                     39,                0.50372,                 1.1899,                0.27173,                 0.3556,                0.89233,                0.99912,                      1,                  0.995,                0.90859,                0.99912,                      1,                  0.995,                0.87418,                0.44734,                0.53557,                0.08655,                0.29115,                0.83447,             0.00044576,             0.00044576,             0.00044576
                     40,                 0.4977,                 1.2091,                 0.2704,                 0.3569,                0.88994,                0.99896,                      1,                  0.995,                0.94065,                0.99896,                      1,                  0.995,                0.90337,                0.36196,                0.42822,                0.08508,                0.26779,                0.81792,             0.00041275,             0.00041275,             0.00041275
                     41,                0.38609,                0.50205,                0.07913,                0.28022,                 0.8086,                0.99906,                      1,                  0.995,                 0.9306,                0.99906,                      1,                  0.995,                 0.9014,                0.36661,                0.41711,                0.06553,                0.27058,                0.81696,             0.00037974,             0.00037974,             0.00037974
                     42,                0.37199,                0.47452,                0.05413,                0.27871,                0.80943,                0.99914,                      1,                  0.995,                0.93705,                0.99914,                      1,                  0.995,                0.92855,                0.38039,                0.38145,                0.04536,                0.26757,                0.82243,             0.00034674,             0.00034674,             0.00034674
                     43,                0.36857,                0.45613,                0.03935,                0.26865,                0.79832,                0.99877,                      1,                  0.995,                0.94904,                0.99877,                      1,                  0.995,                0.92988,                0.35244,                 0.3717,                0.03538,                0.26454,                0.81581,             0.00031373,             0.00031373,             0.00031373
                     44,                0.33726,                0.43541,                0.03108,                0.25564,                0.80011,                 0.9992,                      1,                  0.995,                0.94446,                 0.9992,                      1,                  0.995,                0.92976,                0.35316,                0.37504,                0.02782,                0.25408,                0.81564,             0.00028072,             0.00028072,             0.00028072
                     45,                0.33244,                0.40411,                0.02696,                 0.2534,                0.79749,                0.99892,                      1,                  0.995,                 0.9452,                0.99892,                      1,                  0.995,                0.94258,                0.34926,                0.34453,                 0.0245,                0.25179,                0.81249,             0.00024772,             0.00024772,             0.00024772
                     46,                0.32219,                 0.4043,                0.02427,                0.24886,                0.79173,                0.99899,                      1,                  0.995,                0.95494,                0.99899,                      1,                  0.995,                0.94204,                0.33674,                0.33955,                0.02157,                0.24391,                0.81245,             0.00021471,             0.00021471,             0.00021471
                     47,                 0.3188,                0.36879,                0.02196,                0.24254,                0.80075,                0.99886,                      1,                  0.995,                0.96305,                0.99886,                      1,                  0.995,                0.95085,                0.32822,                0.31848,                0.02026,                0.23611,                0.81031,              0.0001817,              0.0001817,              0.0001817
                     48,                0.30189,                0.34356,                0.02051,                0.23302,                0.79103,                0.99902,                      1,                  0.995,                0.95386,                0.99902,                      1,                  0.995,                0.95472,                0.32225,                0.29518,                0.01917,                0.23195,                0.80768,              0.0001487,              0.0001487,              0.0001487
                     49,                 0.2919,                0.33837,                0.01894,                0.22574,                0.79831,                0.99898,                      1,                  0.995,                0.95549,                0.99898,                      1,                  0.995,                0.95592,                0.31851,                0.28872,                0.01851,                0.22849,                0.80743,             0.00011569,             0.00011569,             0.00011569
                     50,                0.28743,                0.33651,                0.01853,                0.22219,                0.78415,                0.99909,                      1,                  0.995,                0.95729,                0.99909,                      1,                  0.995,                0.95688,                0.31567,                0.28642,                0.01758,                0.22327,                 0.8062,             8.2683e-05,             8.2683e-05,             8.2683e-05
