                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                0.75312,                 3.0457,                0.42184,                0.53737,                0.95495,                 0.9987,                      1,                  0.995,                 0.8448,                 0.9987,                      1,                  0.995,                0.59931,                 0.6499,                 1.6225,                0.12434,                0.46134,                0.89163,             0.00087484,             0.00087484,             0.00087484
                     27,                0.75614,                 2.9331,                0.39655,                0.54302,                0.96052,                0.99811,                      1,                  0.995,                0.87224,                0.99811,                      1,                  0.995,                0.60069,                0.52763,                 1.6661,                 0.1297,                0.42913,                0.86529,             0.00084184,             0.00084184,             0.00084184
                     28,                0.72035,                 2.6716,                0.40553,                0.51733,                 0.9494,                0.98536,                      1,                  0.995,                0.83044,                0.97608,                0.98305,                0.98499,                0.54743,                0.65376,                 1.8016,                0.12312,                0.46756,                0.89226,             0.00080883,             0.00080883,             0.00080883
                     29,                0.70725,                 2.8758,                0.39633,                0.51673,                0.94362,                0.99738,                      1,                  0.995,                0.88584,                0.99738,                      1,                  0.995,                0.53289,                0.51734,                 1.6045,                0.12389,                0.42965,                0.85923,             0.00077582,             0.00077582,             0.00077582
                     30,                0.68681,                 2.7099,                 0.4042,                0.51255,                0.93867,                0.99804,                      1,                  0.995,                0.87668,                0.99804,                      1,                  0.995,                0.57197,                 0.5427,                 1.5853,                0.12435,                0.42564,                0.86943,             0.00074282,             0.00074282,             0.00074282
                     31,                0.66115,                 2.7788,                0.42188,                0.50343,                0.94429,                0.99657,                      1,                  0.995,                0.87997,                0.99657,                      1,                  0.995,                0.56793,                0.52598,                 1.6318,                0.11814,                0.40492,                0.86286,             0.00070981,             0.00070981,             0.00070981
                     32,                 0.6795,                 2.7841,                0.42201,                0.49865,                0.94433,                0.99823,                      1,                  0.995,                0.87999,                0.98123,                0.98305,                0.98397,                0.58561,                0.51361,                 1.5037,                 0.1234,                0.41711,                 0.8609,              0.0006768,              0.0006768,              0.0006768
                     33,                0.68637,                 2.7347,                0.42056,                 0.5066,                0.93239,                0.99893,                      1,                  0.995,                0.87987,                0.99893,                      1,                  0.995,                0.55401,                0.50965,                  1.593,                0.11986,                 0.3937,                0.85124,              0.0006438,              0.0006438,              0.0006438
                     34,                0.65814,                 2.7371,                0.45018,                0.50009,                0.93663,                0.99881,                      1,                  0.995,                0.89289,                0.99881,                      1,                  0.995,                0.63131,                0.47505,                 1.3722,                0.12285,                0.37234,                0.84843,             0.00061079,             0.00061079,             0.00061079
                     35,                0.66504,                 2.3127,                0.41065,                 0.4879,                0.94643,                0.99873,                      1,                  0.995,                0.90359,                 0.9818,                0.98305,                0.97871,                0.61681,                0.49056,                 1.3894,                 0.1189,                0.36733,                0.85748,             0.00057778,             0.00057778,             0.00057778
                     36,                0.65207,                 2.4161,                0.42724,                0.49222,                0.94549,                 0.9989,                      1,                  0.995,                 0.8866,                 0.9989,                      1,                  0.995,                0.62267,                 0.5353,                 1.3474,                0.11914,                0.38056,                0.86564,             0.00054478,             0.00054478,             0.00054478
                     37,                0.65181,                 2.3837,                0.42155,                0.47508,                0.93754,                0.99888,                      1,                  0.995,                0.88843,                0.99888,                      1,                  0.995,                0.63461,                0.49643,                 1.2881,                0.12239,                0.37329,                0.85878,             0.00051177,             0.00051177,             0.00051177
                     38,                0.67422,                 2.5949,                 0.4741,                0.49481,                 0.9525,                0.99895,                      1,                  0.995,                0.90639,                0.99895,                      1,                  0.995,                0.61955,                0.43777,                 1.3736,                0.12231,                0.34939,                0.84777,             0.00047876,             0.00047876,             0.00047876
                     39,                0.61197,                 2.1109,                  0.395,                0.45651,                0.92363,                0.99902,                      1,                  0.995,                0.89676,                0.99902,                      1,                  0.995,                0.67452,                0.45941,                  1.178,                0.12328,                0.36123,                0.84767,             0.00044576,             0.00044576,             0.00044576
                     40,                 0.5936,                 2.1427,                0.41611,                0.44444,                0.92016,                0.99898,                      1,                  0.995,                0.91361,                0.99898,                      1,                  0.995,                0.63611,                0.42701,                  1.322,                0.12146,                0.34002,                0.83934,             0.00041275,             0.00041275,             0.00041275
                     41,                0.51405,                 1.2744,                 0.1422,                0.40443,                0.84941,                 0.9989,                      1,                  0.995,                0.85352,                 0.9989,                      1,                  0.995,                0.64165,                0.57779,                 1.1526,                 0.1268,                0.38184,                 0.8689,             0.00037974,             0.00037974,             0.00037974
                     42,                0.51025,                 1.2428,                0.14256,                0.40382,                0.82764,                0.99878,                      1,                  0.995,                0.90292,                0.99878,                      1,                  0.995,                0.64128,                0.44369,                  1.209,                0.11688,                 0.3678,                0.84099,             0.00034674,             0.00034674,             0.00034674
                     43,                0.47579,                 1.2752,                0.12799,                0.38782,                0.83743,                 0.9989,                      1,                  0.995,                0.92998,                 0.9989,                      1,                  0.995,                0.68861,                0.38076,                 1.0685,                 0.1151,                0.33667,                0.83241,             0.00031373,             0.00031373,             0.00031373
                     44,                0.47323,                 1.2842,                0.12931,                0.37955,                0.84327,                0.99898,                      1,                  0.995,                0.90132,                0.99898,                      1,                  0.995,                0.69491,                 0.4272,                 1.0958,                0.10849,                0.34368,                0.84185,             0.00028072,             0.00028072,             0.00028072
                     45,                0.45774,                 1.1798,                0.11934,                0.37036,                0.82565,                0.99897,                      1,                  0.995,                 0.9188,                0.99897,                      1,                  0.995,                 0.7173,                0.41475,                 1.0347,                0.10589,                 0.3375,                  0.838,             0.00024772,             0.00024772,             0.00024772
                     46,                0.41678,                 1.1231,                 0.1137,                 0.3553,                0.82191,                0.99896,                      1,                  0.995,                0.91041,                0.99896,                      1,                  0.995,                 0.7108,                0.42606,                 1.0622,                0.09768,                0.33005,                0.83386,             0.00021471,             0.00021471,             0.00021471
                     47,                0.40089,                 1.0601,                0.10957,                0.35571,                0.81606,                0.99894,                      1,                  0.995,                 0.9123,                0.99894,                      1,                  0.995,                0.73587,                 0.4223,                  1.021,                0.09579,                0.32816,                0.83279,              0.0001817,              0.0001817,              0.0001817
                     48,                0.42149,                 1.0658,                0.10108,                0.35402,                0.83133,                0.99898,                      1,                  0.995,                0.92464,                0.99898,                      1,                  0.995,                0.73529,                0.41566,                 1.0282,                 0.0923,                0.32937,                0.83405,              0.0001487,              0.0001487,              0.0001487
                     49,                0.41864,                  1.097,                 0.1004,                0.34412,                0.81997,                0.99896,                      1,                  0.995,                0.91727,                0.99896,                      1,                  0.995,                 0.7322,                0.41731,                 1.0324,                0.09009,                0.31698,                0.83418,             0.00011569,             0.00011569,             0.00011569
                     50,                 0.4066,                 1.0557,                0.10446,                0.34445,                0.81593,                0.99897,                      1,                  0.995,                 0.9316,                0.99897,                      1,                  0.995,                0.76108,                0.38072,                0.97326,                 0.0893,                0.31001,                0.83002,             8.2683e-05,             8.2683e-05,             8.2683e-05
